Entry	Entry name	Status	Gene names
Q8IZS6	TC1D3_HUMAN	reviewed	TCTE3 TCTEX1D3
O60347	TBC12_HUMAN	reviewed	TBC1D12 KIAA0608
O15533	TPSN_HUMAN	reviewed	TAPBP NGS17 TAPA
Q7Z6I5	SPT12_HUMAN	reviewed	SPATA12 SRG5
A6NDS4	TBC3B_HUMAN	reviewed	TBC1D3B TBC1D3I
Q16635	TAZ_HUMAN	reviewed	TAZ EFE2 G4.5
P78524	ST5_HUMAN	reviewed	ST5 DENND2B HTS1
Q629K1	TRIQK_HUMAN	reviewed	TRIQK C8orf83
Q8WUX1	S38A5_HUMAN	reviewed	SLC38A5 JM24 SN2 SNAT5 PP7194
Q9UGT4	SUSD2_HUMAN	reviewed	SUSD2
Q7Z5L4	SPT19_HUMAN	reviewed	SPATA19 SPERGEN1
Q6UWL2	SUSD1_HUMAN	reviewed	SUSD1 UNQ2438/PRO4999
Q7Z6B7	SRGP1_HUMAN	reviewed	SRGAP1 ARHGAP13 KIAA1304
Q86YT5	S13A5_HUMAN	reviewed	SLC13A5 NACT
Q9UHF7	TRPS1_HUMAN	reviewed	TRPS1
P0DMW5	SIL2B_HUMAN	reviewed	SMIM10L2B LINC00087 NCRNA00087
Q9UDY6	TRI10_HUMAN	reviewed	TRIM10 RFB30 RNF9
P82979	SARNP_HUMAN	reviewed	SARNP HCC1 HSPC316
Q9Y5J9	TIM8B_HUMAN	reviewed	TIMM8B DDP2 DDPL TIM8B
Q14DG7	T132B_HUMAN	reviewed	TMEM132B KIAA1786 KIAA1906
Q9Y5U5	TNR18_HUMAN	reviewed	TNFRSF18 AITR GITR UNQ319/PRO364
Q8WW59	SPRY4_HUMAN	reviewed	SPRYD4
Q99747	SNAG_HUMAN	reviewed	NAPG SNAPG
P31431	SDC4_HUMAN	reviewed	SDC4
O15400	STX7_HUMAN	reviewed	STX7
Q9BSI4	TINF2_HUMAN	reviewed	TINF2 TIN2
O43752	STX6_HUMAN	reviewed	STX6
Q16842	SIA4B_HUMAN	reviewed	ST3GAL2 SIAT4B
Q13103	SPP24_HUMAN	reviewed	SPP2 SPP24
O95969	SG1D2_HUMAN	reviewed	SCGB1D2 LIPHB LPNB
Q6SPF0	SAMD1_HUMAN	reviewed	SAMD1
Q96PQ0	SORC2_HUMAN	reviewed	SORCS2 KIAA1329
Q8NCS4	TM35B_HUMAN	reviewed	TMEM35B ZMYM6NB
Q7M4L6	SHF_HUMAN	reviewed	SHF
Q01085	TIAR_HUMAN	reviewed	TIAL1
Q9H4F1	SIA7D_HUMAN	reviewed	ST6GALNAC4 SIAT3C SIAT7D
A0A286YF01	SCGR7_HUMAN	reviewed	SCYGR7 KRTAP28-7
Q71RG4	TMUB2_HUMAN	reviewed	TMUB2 FP2653 UNQ1897/PRO4343
A6NGZ8	SMIM9_HUMAN	reviewed	SMIM9 CXorf68
P35321	SPR1A_HUMAN	reviewed	SPRR1A
O43493	TGON2_HUMAN	reviewed	TGOLN2 TGN46 TGN51
Q96DI7	SNR40_HUMAN	reviewed	SNRNP40 PRP8BP SFP38 WDR57
P35325	SPR2B_HUMAN	reviewed	SPRR2B
Q9BQ15	SOSB1_HUMAN	reviewed	NABP2 OBFC2B SSB1 LP3587
Q96JJ7	TMX3_HUMAN	reviewed	TMX3 KIAA1830 TXNDC10
Q96HL8	SH3Y1_HUMAN	reviewed	SH3YL1
Q96I25	SPF45_HUMAN	reviewed	RBM17 SPF45
Q99726	ZNT3_HUMAN	reviewed	SLC30A3 ZNT3
Q6NXT4	ZNT6_HUMAN	reviewed	SLC30A6 ZNT6
Q8NDW8	TT21A_HUMAN	reviewed	TTC21A STI2
Q9Y493	ZAN_HUMAN	reviewed	ZAN
Q19AV6	ZSWM7_HUMAN	reviewed	ZSWIM7 SWS1
Q6ZRN7	YP029_HUMAN	reviewed	
Q9Y2K1	ZBTB1_HUMAN	reviewed	ZBTB1 KIAA0997
A8MU76	YP034_HUMAN	reviewed	
P04437	TVA29_HUMAN	reviewed	TRAV29DV5
Q9H4Z2	ZN335_HUMAN	reviewed	ZNF335
Q9UDY2	ZO2_HUMAN	reviewed	TJP2 X104 ZO2
Q3C1V9	YK041_HUMAN	reviewed	
P98168	ZXDA_HUMAN	reviewed	ZXDA
P0C7X2	ZN688_HUMAN	reviewed	ZNF688
Q8N983	RM43_HUMAN	reviewed	MRPL43
P0C7Q5	S35G4_HUMAN	reviewed	SLC35G4 AMAC1L1 SLC35G4P
Q7RTU1	TCF23_HUMAN	reviewed	TCF23 BHLHA24
Q8TCT8	SPP2A_HUMAN	reviewed	SPPL2A IMP3 PSL2 PSEC0147
A0PJX8	TMM82_HUMAN	reviewed	TMEM82
Q99884	SC6A7_HUMAN	reviewed	SLC6A7 PROT
Q495Y7	SPDE7_HUMAN	reviewed	SPDYE7P
O43610	SPY3_HUMAN	reviewed	SPRY3
A0A286YFB4	SCGR2_HUMAN	reviewed	SCYGR2 KRTAP28-2
Q86X45	TILB_HUMAN	reviewed	LRRC6 LRTP TSLRP
Q2MJR0	SPRE3_HUMAN	reviewed	SPRED3 EVE-3
Q969F1	TF3C6_HUMAN	reviewed	GTF3C6 C6orf51 CDA020 NPD020
O95562	SFT2B_HUMAN	reviewed	SFT2D2 UNQ512/PRO1027
P37173	TGFR2_HUMAN	reviewed	TGFBR2
O94813	SLIT2_HUMAN	reviewed	SLIT2 SLIL3
Q8IW03	SIAH3_HUMAN	reviewed	SIAH3
Q8N1Q8	THEM5_HUMAN	reviewed	THEM5 ACOT15
O60224	SSX4_HUMAN	reviewed	SSX4 SSX4A; SSX4B
O43805	SSNA1_HUMAN	reviewed	SSNA1 NA14
Q93009	UBP7_HUMAN	reviewed	USP7 HAUSP
O95347	SMC2_HUMAN	reviewed	SMC2 CAPE SMC2L1 PRO0324
O15417	TNC18_HUMAN	reviewed	TNRC18 CAGL79 KIAA1856
Q9Y4E6	WDR7_HUMAN	reviewed	WDR7 KIAA0541 TRAG
Q01892	SPIB_HUMAN	reviewed	SPIB
Q5H9K5	ZMAT1_HUMAN	reviewed	ZMAT1 KIAA1789
Q6NZ63	STEAL_HUMAN	reviewed	STEAP1B
Q9BSE5	SPEB_HUMAN	reviewed	AGMAT
Q8NA77	TEX19_HUMAN	reviewed	TEX19
Q86XW9	TXND6_HUMAN	reviewed	NME9 TXL2 TXNDC6
Q9P0V9	SEP10_HUMAN	reviewed	SEPTIN10 SEPT10
Q5JXX7	TMM31_HUMAN	reviewed	TMEM31
P13984	T2FB_HUMAN	reviewed	GTF2F2 RAP30
Q6A555	TXND8_HUMAN	reviewed	TXNDC8 SPTRX3 TRX6
C9J3V5	TEX22_HUMAN	reviewed	TEX22
Q9BRT9	SLD5_HUMAN	reviewed	GINS4 SLD5
Q8WWA1	TMM40_HUMAN	reviewed	TMEM40
Q5T011	SZT2_HUMAN	reviewed	SZT2 C1orf84 KIAA0467
Q9UGI8	TES_HUMAN	reviewed	TES
Q13586	STIM1_HUMAN	reviewed	STIM1 GOK
Q9P1Q0	VPS54_HUMAN	reviewed	VPS54 HCC8
Q9NXH8	TOR4A_HUMAN	reviewed	TOR4A C9orf167
P07101	TY3H_HUMAN	reviewed	TH TYH
P51531	SMCA2_HUMAN	reviewed	SMARCA2 BAF190B BRM SNF2A SNF2L2
Q9BTV4	TMM43_HUMAN	reviewed	TMEM43 UNQ2564/PRO6244
Q9Y2C9	TLR6_HUMAN	reviewed	TLR6
Q6RVD6	SPAT8_HUMAN	reviewed	SPATA8
Q6ZN08	ZNF66_HUMAN	reviewed	ZNF66 ZNF66P
P67936	TPM4_HUMAN	reviewed	TPM4
Q8IZJ6	TDH_HUMAN	reviewed	TDH SDR14E1P
Q8WYR4	RSPH1_HUMAN	reviewed	RSPH1 TSA2 TSGA2
Q9H347	UBQL3_HUMAN	reviewed	UBQLN3
Q68DY9	ZN772_HUMAN	reviewed	ZNF772
Q8TAS1	UHMK1_HUMAN	reviewed	UHMK1 KIS KIST
Q96P53	WDFY2_HUMAN	reviewed	WDFY2 WDF2 ZFYVE22
Q6P2C0	WDR93_HUMAN	reviewed	WDR93
Q8TEY7	UBP33_HUMAN	reviewed	USP33 KIAA1097 VDU1
Q9Y6I0	VPK6_HUMAN	reviewed	ERVK-6 ERVK6
Q01831	XPC_HUMAN	reviewed	XPC XPCC
Q5T124	UBX11_HUMAN	reviewed	UBXN11 SOC UBXD5 PP2243
P55851	UCP2_HUMAN	reviewed	UCP2 SLC25A8
Q9UL36	ZN236_HUMAN	reviewed	ZNF236
O94892	ZN432_HUMAN	reviewed	ZNF432 KIAA0798
P15622	ZN250_HUMAN	reviewed	ZNF250 ZNF647
Q8NBF4	YG006_HUMAN	reviewed	
Q6NX49	ZN544_HUMAN	reviewed	ZNF544
Q8N8P6	YX004_HUMAN	reviewed	
Q96GC9	VMP1_HUMAN	reviewed	VMP1 TDC1 TMEM49 HSPC292
Q9NYK5	RM39_HUMAN	reviewed	MRPL39 C21orf92 MRPL5 RPML5 MSTP003 PRED22
Q9Y6N7	ROBO1_HUMAN	reviewed	ROBO1 DUTT1
Q6P5R6	RL22L_HUMAN	reviewed	RPL22L1
Q9H0Z9	RBM38_HUMAN	reviewed	RBM38 RNPC1 SEB4
Q04837	SSBP_HUMAN	reviewed	SSBP1 SSBP
Q5JTZ9	SYAM_HUMAN	reviewed	AARS2 AARSL KIAA1270
P50990	TCPQ_HUMAN	reviewed	CCT8 C21orf112 CCTQ KIAA0002
O60806	TBX19_HUMAN	reviewed	TBX19 TPIT
P78383	S35B1_HUMAN	reviewed	SLC35B1 UGTREL1
P0DSE1	TRAR1_HUMAN	reviewed	TRA
Q6IPX3	TCAL6_HUMAN	reviewed	TCEAL6
Q5T481	RBM20_HUMAN	reviewed	RBM20
Q92609	TBCD5_HUMAN	reviewed	TBC1D5 KIAA0210
Q86VY9	T200A_HUMAN	reviewed	TMEM200A KIAA1913 HBE61
P54136	SYRC_HUMAN	reviewed	RARS
Q96BN2	TADA1_HUMAN	reviewed	TADA1 TADA1L
O95759	TBCD8_HUMAN	reviewed	TBC1D8 VRP
Q8NBD8	T229B_HUMAN	reviewed	TMEM229B C14orf83
Q9BXA5	SUCR1_HUMAN	reviewed	SUCNR1 GPR91
P50226	ST1A2_HUMAN	reviewed	SULT1A2 STP2
Q58EX2	SDK2_HUMAN	reviewed	SDK2 KIAA1514
Q8N5T2	TBC19_HUMAN	reviewed	TBC1D19
Q9UJ37	SIA7B_HUMAN	reviewed	ST6GALNAC2 SIAT7B SIATL1 STHM
Q9NSC7	SIA7A_HUMAN	reviewed	ST6GALNAC1 SIAT7A UNQ543/PRO848
Q7LBE3	S26A9_HUMAN	reviewed	SLC26A9
Q8IXZ3	SP8_HUMAN	reviewed	SP8
Q9P031	TAP26_HUMAN	reviewed	CCDC59 BR22 TAP26 HSPC128
Q13507	TRPC3_HUMAN	reviewed	TRPC3 TRP3
Q14106	TOB2_HUMAN	reviewed	TOB2 KIAA1663 TOB4 TROB2
Q68CZ2	TENS3_HUMAN	reviewed	TNS3 TEM6 TENS1 TPP
Q969M1	TM40L_HUMAN	reviewed	TOMM40L TOMM40B
Q9GZU3	TM39B_HUMAN	reviewed	TMEM39B
Q9BS91	S35A5_HUMAN	reviewed	SLC35A5 UNQ164/PRO190
P0C263	SBK2_HUMAN	reviewed	SBK2 SGK069
Q9H4F8	SMOC1_HUMAN	reviewed	SMOC1
Q5T9Z0	TEDM1_HUMAN	reviewed	TEDDM1 HE9
P25325	THTM_HUMAN	reviewed	MPST TST2
Q9HC21	TPC_HUMAN	reviewed	SLC25A19 DNC MUP1
Q8NEK8	TET5D_HUMAN	reviewed	TENT5D FAM46D
O75635	SPB7_HUMAN	reviewed	SERPINB7
Q04726	TLE3_HUMAN	reviewed	TLE3 KIAA1547
Q00059	TFAM_HUMAN	reviewed	TFAM TCF6 TCF6L2
P50452	SPB8_HUMAN	reviewed	SERPINB8 PI8
P11388	TOP2A_HUMAN	reviewed	TOP2A TOP2
Q9UL33	TPC2L_HUMAN	reviewed	TRAPPC2L HSPC126
Q8N7X2	STPG3_HUMAN	reviewed	STPG3 C9orf173
Q8NHX9	TPC2_HUMAN	reviewed	TPCN2 TPC2
Q7Z5S9	TM144_HUMAN	reviewed	TMEM144
Q9Y6G1	TM14A_HUMAN	reviewed	TMEM14A C6orf73 PTD011
Q8TEV9	SMCR8_HUMAN	reviewed	SMCR8
Q9NSE4	SYIM_HUMAN	reviewed	IARS2
O75373	ZN737_HUMAN	reviewed	ZNF737 ZNF102
C9JPN9	UL17C_HUMAN	reviewed	USP17L12
O75631	UPK3A_HUMAN	reviewed	UPK3A UPK3
Q9H6R7	WDCP_HUMAN	reviewed	WDCP C2orf44 PP384
Q9UK41	VPS28_HUMAN	reviewed	VPS28
Q8N8C0	ZN781_HUMAN	reviewed	ZNF781
Q6ZMS7	ZN783_HUMAN	reviewed	ZNF783
Q8IWB7	WDFY1_HUMAN	reviewed	WDFY1 FENS1 KIAA1435 WDF1 ZFYVE17
Q6ZN11	ZN793_HUMAN	reviewed	ZNF793
Q8NEZ3	WDR19_HUMAN	reviewed	WDR19 IFT144 KIAA1638
P49754	VPS41_HUMAN	reviewed	VPS41
Q9BZV1	UBXN6_HUMAN	reviewed	UBXN6 UBXD1 UBXDC2
Q9Y5T5	UBP16_HUMAN	reviewed	USP16 MSTP039
Q8N5M4	TTC9C_HUMAN	reviewed	TTC9C
Q6ZWC4	YS043_HUMAN	reviewed	
Q8N2E2	VWDE_HUMAN	reviewed	VWDE
O95625	ZBT11_HUMAN	reviewed	ZBTB11
Q8IVQ6	ZDH21_HUMAN	reviewed	ZDHHC21
O15014	ZN609_HUMAN	reviewed	ZNF609 KIAA0295
Q5BVD1	TTMP_HUMAN	reviewed	TTMP C3orf52
P29622	KAIN_HUMAN	reviewed	SERPINA4 KST PI4
Q8NBZ0	IN80E_HUMAN	reviewed	INO80E CCDC95
A4D126	ISPD_HUMAN	reviewed	CRPPA ISPD
P49674	KC1E_HUMAN	reviewed	CSNK1E
P59990	KR121_HUMAN	reviewed	KRTAP12-1 KAP12.1 KRTAP12.1
Q2TBA0	KLH40_HUMAN	reviewed	KLHL40 KBTBD5 SRYP
Q6ZNG9	KRBA2_HUMAN	reviewed	KRBA2
O75051	PLXA2_HUMAN	reviewed	PLXNA2 KIAA0463 OCT PLXN2 UNQ209/PRO235
Q3LI76	KR151_HUMAN	reviewed	KRTAP15-1 KAP15.1
Q9NXS3	KLH28_HUMAN	reviewed	KLHL28 BTBD5
Q8NH19	O10AG_HUMAN	reviewed	OR10AG1
Q9Y4A9	O10H1_HUMAN	reviewed	OR10H1
Q5JS37	NHLC3_HUMAN	reviewed	NHLRC3
Q9H4M7	PKHA4_HUMAN	reviewed	PLEKHA4 PEPP1
Q13952	NFYC_HUMAN	reviewed	NFYC
Q9Y5E5	PCDB4_HUMAN	reviewed	PCDHB4
Q8NGF3	O51D1_HUMAN	reviewed	OR51D1
Q9UKL2	O52A1_HUMAN	reviewed	OR52A1
Q06495	NPT2A_HUMAN	reviewed	SLC34A1 NPT2 SLC17A2
O75251	NDUS7_HUMAN	reviewed	NDUFS7
Q9UM54	MYO6_HUMAN	reviewed	MYO6 KIAA0389
P0C7W0	PRR29_HUMAN	reviewed	PRR29 C17orf72
Q70IA6	MOB2_HUMAN	reviewed	MOB2 HCCA2
O75147	OBSL1_HUMAN	reviewed	OBSL1 KIAA0657
O75970	MPDZ_HUMAN	reviewed	MPDZ MUPP1
Q9Y5F8	PCDGJ_HUMAN	reviewed	PCDHGB7
P0CG21	NHLC4_HUMAN	reviewed	NHLRC4
Q9UPP1	PHF8_HUMAN	reviewed	PHF8 KIAA1111 ZNF422
P60323	NANO3_HUMAN	reviewed	NANOS3 NOS3
Q14324	MYPC2_HUMAN	reviewed	MYBPC2 MYBPCF
P08590	MYL3_HUMAN	reviewed	MYL3
O95755	RAB36_HUMAN	reviewed	RAB36
Q9H426	RIMS4_HUMAN	reviewed	RIMS4 C20orf190
Q96IC2	REXO5_HUMAN	reviewed	REXO5 44M2.3
Q9H1K0	RBNS5_HUMAN	reviewed	RBSN ZFYVE20
Q9NQG5	RPR1B_HUMAN	reviewed	RPRD1B C20orf77 CREPT
Q7Z7H8	RM10_HUMAN	reviewed	MRPL10 MRPL8 RPML8
O14522	PTPRT_HUMAN	reviewed	PTPRT KIAA0283
Q92730	RND1_HUMAN	reviewed	RND1 RHO6
O43159	RRP8_HUMAN	reviewed	RRP8 KIAA0409 NML hucep-1
P0CK96	S352B_HUMAN	reviewed	SLC35E2B KIAA0447
Q6PGP7	TTC37_HUMAN	reviewed	TTC37 KIAA0372
Q9BTD3	TM121_HUMAN	reviewed	TMEM121 HHOLE
Q8IYT8	ULK2_HUMAN	reviewed	ULK2 KIAA0623
Q5R3I4	TTC38_HUMAN	reviewed	TTC38
Q15513	SPHAR_HUMAN	reviewed	SPHAR
Q1EHB4	SC5AC_HUMAN	reviewed	SLC5A12 SMCT2
Q8IYM1	SEP12_HUMAN	reviewed	SEPTIN12 SEPT12
Q9NWH7	SPAT6_HUMAN	reviewed	SPATA6
Q9NR97	TLR8_HUMAN	reviewed	TLR8 UNQ249/PRO286
P51688	SPHM_HUMAN	reviewed	SGSH HSS
Q8NDG6	TDRD9_HUMAN	reviewed	TDRD9 C14orf75
Q8WV99	ZFN2B_HUMAN	reviewed	ZFAND2B AIRAPL
Q5H9J9	T11X2_HUMAN	reviewed	TCP11X2
P82932	RT06_HUMAN	reviewed	MRPS6 C21orf101 RPMS6
P31314	TLX1_HUMAN	reviewed	TLX1 HOX11 TCL3
Q86SK9	SCD5_HUMAN	reviewed	SCD5 ACOD4 SCD2 SCD4
P42677	RS27_HUMAN	reviewed	RPS27 MPS1
Q8IY81	SPB1_HUMAN	reviewed	FTSJ3 SB92
Q9BTM9	URM1_HUMAN	reviewed	URM1 C9orf74
O75841	UPK1B_HUMAN	reviewed	UPK1B TSPAN20
Q9UBH6	XPR1_HUMAN	reviewed	XPR1 SYG1 XR
Q6ZRP5	YD019_HUMAN	reviewed	
Q969X6	UTP4_HUMAN	reviewed	UTP4 CIRH1A cPERP-E KIAA1988
Q6DD87	ZN787_HUMAN	reviewed	ZNF787
Q6PG37	ZN790_HUMAN	reviewed	ZNF790
Q3KP31	ZN791_HUMAN	reviewed	ZNF791
Q8IZQ1	WDFY3_HUMAN	reviewed	WDFY3 KIAA0993
Q93050	VPP1_HUMAN	reviewed	ATP6V0A1 ATP6N1 ATP6N1A VPP1
P62068	UBP46_HUMAN	reviewed	USP46
Q6PDB4	ZN880_HUMAN	reviewed	ZNF880
Q8N9P0	YF006_HUMAN	reviewed	
Q6ZS46	YF009_HUMAN	reviewed	
Q92575	UBXN4_HUMAN	reviewed	UBXN4 KIAA0242 UBXD2 UBXDC1
Q9H0D6	XRN2_HUMAN	reviewed	XRN2
P55060	XPO2_HUMAN	reviewed	CSE1L CAS XPO2
P21506	ZNF10_HUMAN	reviewed	ZNF10 KOX1
O94888	UBXN7_HUMAN	reviewed	UBXN7 KIAA0794 UBXD7
O75191	XYLB_HUMAN	reviewed	XYLB
Q9NRW7	VPS45_HUMAN	reviewed	VPS45 VPS45A VPS45B
P40222	TXLNA_HUMAN	reviewed	TXLNA TXLN
P41226	UBA7_HUMAN	reviewed	UBA7 UBE1L UBE2
Q5T749	KPRP_HUMAN	reviewed	KPRP C1orf45
Q8TD94	KLF14_HUMAN	reviewed	KLF14 BTEB5
Q9UQV4	LAMP3_HUMAN	reviewed	LAMP3 DCLAMP TSC403
O60256	KPRB_HUMAN	reviewed	PRPSAP2
A0A0A0MRZ8	KVD11_HUMAN	reviewed	IGKV3D-11
Q9BRP4	PAAF1_HUMAN	reviewed	PAAF1 WDR71
O43181	NDUS4_HUMAN	reviewed	NDUFS4
Q6N069	NAA16_HUMAN	reviewed	NAA16 NARG1L NAT2
Q9Y5E3	PCDB6_HUMAN	reviewed	PCDHB6
Q9NPH0	PPA6_HUMAN	reviewed	ACP6 ACPL1 LPAP UNQ205/PRO231
Q9BSU3	NAA11_HUMAN	reviewed	NAA11 ARD1B ARD2
Q16649	NFIL3_HUMAN	reviewed	NFIL3 E4BP4 IL3BP1
Q9Y5G4	PCDG9_HUMAN	reviewed	PCDHGA9
P14222	PERF_HUMAN	reviewed	PRF1 PFP
Q99570	PI3R4_HUMAN	reviewed	PIK3R4 VPS15
Q9ULD0	OGDHL_HUMAN	reviewed	OGDHL KIAA1290
Q3KNV8	PCGF3_HUMAN	reviewed	PCGF3 RNF3 RNF3A
Q96BZ4	PLD4_HUMAN	reviewed	PLD4 C14orf175 UNQ2488/PRO5775
Q9BRB3	PIGQ_HUMAN	reviewed	PIGQ GPI1
A6NIE9	PRS29_HUMAN	reviewed	PRSS29P ISP2
O75648	MTU1_HUMAN	reviewed	TRMU MTU1 TRMT1
A6NC86	PINLY_HUMAN	reviewed	PINLYP
P61026	RAB10_HUMAN	reviewed	RAB10
Q06609	RAD51_HUMAN	reviewed	RAD51 RAD51A RECA
Q9ULI2	RIMKB_HUMAN	reviewed	RIMKLB FAM80B KIAA1238
P62829	RL23_HUMAN	reviewed	RPL23
P84095	RHOG_HUMAN	reviewed	RHOG ARHG
Q32P51	RA1L2_HUMAN	reviewed	HNRNPA1L2 HNRNPA1L
Q9NW08	RPC2_HUMAN	reviewed	POLR3B
Q9GZN7	ROGDI_HUMAN	reviewed	ROGDI
P36578	RL4_HUMAN	reviewed	RPL4 RPL1
P98171	RHG04_HUMAN	reviewed	ARHGAP4 KIAA0131 RGC1 RHOGAP4
Q8IWW6	RHG12_HUMAN	reviewed	ARHGAP12
P07998	RNAS1_HUMAN	reviewed	RNASE1 RIB1 RNS1
Q9H6W3	RIOX1_HUMAN	reviewed	RIOX1 C14orf169 MAPJD NO66
Q8NDN9	RCBT1_HUMAN	reviewed	RCBTB1 CLLD7 E4.5
A6NCQ9	RN222_HUMAN	reviewed	RNF222
Q15545	TAF7_HUMAN	reviewed	TAF7 TAF2F TAFII55
Q9BVV7	TIM21_HUMAN	reviewed	TIMM21 C18orf55 TIM21 HSPC154
P04179	SODM_HUMAN	reviewed	SOD2
Q03518	TAP1_HUMAN	reviewed	TAP1 ABCB2 PSF1 RING4 Y3
Q8WVM8	SCFD1_HUMAN	reviewed	SCFD1 C14orf163 KIAA0917 STXBP1L2 FKSG23
Q9BW30	TPPP3_HUMAN	reviewed	TPPP3 CGI-38
Q9P2Z0	THA10_HUMAN	reviewed	THAP10
Q6UXU6	TMM92_HUMAN	reviewed	TMEM92 UNQ5801/PRO19608
Q9Y3C4	TPRKB_HUMAN	reviewed	TPRKB CGI-121 My019
O75674	TM1L1_HUMAN	reviewed	TOM1L1 SRCASM
Q9UGH3	S23A2_HUMAN	reviewed	SLC23A2 KIAA0238 NBTL1 SLC23A1 SVCT2 YSPL2
O14948	TFEC_HUMAN	reviewed	TFEC BHLHE34 TCFEC TFECL
Q8WZ59	TM190_HUMAN	reviewed	TMEM190 MDAC1
Q8NHR7	TERB2_HUMAN	reviewed	TERB2 C15orf43
Q9BZD2	S29A3_HUMAN	reviewed	SLC29A3 ENT3 UNQ717/PRO1380
Q15436	SC23A_HUMAN	reviewed	SEC23A
P35326	SPR2A_HUMAN	reviewed	SPRR2A
Q8WUA4	TF3C2_HUMAN	reviewed	GTF3C2 KIAA0011
Q96DW6	S2538_HUMAN	reviewed	SLC25A38
O15269	SPTC1_HUMAN	reviewed	SPTLC1 LCB1
Q8N5S1	S2541_HUMAN	reviewed	SLC25A41
Q9NUJ3	T11L1_HUMAN	reviewed	TCP11L1
Q9BWV2	SPAT9_HUMAN	reviewed	SPATA9
Q5JTD0	TJAP1_HUMAN	reviewed	TJAP1 PILT TJP4
Q6N021	TET2_HUMAN	reviewed	TET2 KIAA1546 Nbla00191
Q9NRQ5	SMCO4_HUMAN	reviewed	SMCO4 C11orf75 FN5
Q96P63	SPB12_HUMAN	reviewed	SERPINB12
Q8N616	TM148_HUMAN	reviewed	LINC00311 NCRNA00311 TMEM148
Q68D06	SLN13_HUMAN	reviewed	SLFN13
Q08AE8	SPIR1_HUMAN	reviewed	SPIRE1 KIAA1135 SPIR1
B0FP48	UPK3L_HUMAN	reviewed	UPK3BL1 UPLP
Q96MU6	ZN778_HUMAN	reviewed	ZNF778
H0YL09	U2Q2L_HUMAN	reviewed	UBE2Q2L
Q6ZQV5	ZN788_HUMAN	reviewed	ZNF788P ZNF788
P63124	VPK04_HUMAN	reviewed	HERV-K104
Q16831	UPP1_HUMAN	reviewed	UPP1 UP
Q14694	UBP10_HUMAN	reviewed	USP10 KIAA0190
Q9NYU1	UGGG2_HUMAN	reviewed	UGGT2 UGCGL2 UGT2
Q9NYU2	UGGG1_HUMAN	reviewed	UGGT1 GT UGCGL1 UGGT UGT1 UGTR
Q8N398	VW5B2_HUMAN	reviewed	VWA5B2
Q6P2C8	MED27_HUMAN	reviewed	MED27 CRSP34 CRSP8
O60268	K0513_HUMAN	reviewed	KIAA0513
Q9UHA4	LTOR3_HUMAN	reviewed	LAMTOR3 MAP2K1IP1 MAPKSP1 PRO2783
Q8IVH4	MMAA_HUMAN	reviewed	MMAA
Q9P2E8	MARH4_HUMAN	reviewed	MARCH4 KIAA1399 RNF174
Q9UJH8	METRN_HUMAN	reviewed	METRN C16orf23 RJD6
Q7Z553	MDGA2_HUMAN	reviewed	MDGA2 MAMDC1 UNQ8188/PRO23197
Q99558	M3K14_HUMAN	reviewed	MAP3K14 NIK
Q14533	KRT81_HUMAN	reviewed	KRT81 KRTHB1 MLN137
Q9Y4X4	KLF12_HUMAN	reviewed	KLF12 AP2REP HSPC122
A0A0C4DH55	KVD07_HUMAN	reviewed	IGKV3D-7
Q9BYQ4	KRA92_HUMAN	reviewed	KRTAP9-2 KAP9.2 KRTAP9.2
P06870	KLK1_HUMAN	reviewed	KLK1
P49914	MTHFS_HUMAN	reviewed	MTHFS
O15440	MRP5_HUMAN	reviewed	ABCC5 MRP5
Q8NGC3	O10G2_HUMAN	reviewed	OR10G2
Q9BQS7	HEPH_HUMAN	reviewed	HEPH KIAA0698 UNQ2562/PRO6242
P0C629	O10J4_HUMAN	reviewed	OR10J4 OR10J4P
Q8NGG7	OR8A1_HUMAN	reviewed	OR8A1
A6NI72	NCF1B_HUMAN	reviewed	NCF1B SH3PXD1B
Q9BQT8	ODC_HUMAN	reviewed	SLC25A21 ODC
P15863	PAX1_HUMAN	reviewed	PAX1 HUP48
Q15617	OR8G1_HUMAN	reviewed	OR8G1 OR8G1P
Q8NH51	OR8K3_HUMAN	reviewed	OR8K3
A6PVI3	NCB2L_HUMAN	reviewed	NCBP2L
Q9UN67	PCDBA_HUMAN	reviewed	PCDHB10 UNQ1906/PRO4352
Q8NGJ9	O51T1_HUMAN	reviewed	OR51T1
Q9Y6M9	NDUB9_HUMAN	reviewed	NDUFB9 LYRM3 UQOR22
Q96PX9	PKH4B_HUMAN	reviewed	PLEKHG4B KIAA1909
O95298	NDUC2_HUMAN	reviewed	NDUFC2 HLC1
Q7L5N7	PCAT2_HUMAN	reviewed	LPCAT2 AGPAT11 AYTL1
Q9BWN1	PRR14_HUMAN	reviewed	PRR14
P09619	PGFRB_HUMAN	reviewed	PDGFRB PDGFR PDGFR1
Q5H8A4	PIGG_HUMAN	reviewed	PIGG GPI7 UNQ1930/PRO4405
Q07326	PIGF_HUMAN	reviewed	PIGF
Q9NZT2	OGFR_HUMAN	reviewed	OGFR
Q13278	RIG_HUMAN	reviewed	RIG
Q6UX71	PXDC2_HUMAN	reviewed	PLXDC2 TEM7R UNQ2514/PRO6003
O75677	RFPL1_HUMAN	reviewed	RFPL1 RFPL1L RNF78
P34096	RNAS4_HUMAN	reviewed	RNASE4 RNS4
